0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
18.0,14.0,1.0,19.0,28.0,15.0,6.0,49.0,29.0,20.0,3.0,36.0,205.0,41.0,11.0,303.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,4.0,6.0,4.0,3.0,3.0,7.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,7.0,5.0,5.0,7.0,2.0,4.0,2.0,17.0,2.0,1.0,5.0,2.0,1.0,3.0,1.0,5.0,7.0,4.0,4.0,4.0,8.0,3.0,7.0,8.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,7.0,6.0,6.0,5.0,4.0,4.0,1.0,2.0,3.0,5.0,1.0,4.0,4.0,1.0,2.0,2.0,4.0,11.0,2.0,3.0,13.0
16.0,15.0,2.0,21.0,18.0,14.0,2.0,53.0,18.0,19.0,1.0,29.0,212.0,32.0,10.0,338.0,2.0,1.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,2.0,6.0,3.0,5.0,3.0,2.0,3.0,5.0,4.0,1.0,4.0,5.0,3.0,3.0,6.0,4.0,5.0,3.0,5.0,4.0,21.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,6.0,7.0,2.0,4.0,4.0,11.0,4.0,10.0,10.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,12.0,3.0,2.0,18.0
16.0,15.0,1.0,21.0,22.0,13.0,4.0,56.0,20.0,15.0,4.0,32.0,206.0,33.0,10.0,332.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,2.0,7.0,2.0,5.0,4.0,2.0,3.0,7.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,2.0,5.0,1.0,20.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,7.0,7.0,3.0,6.0,4.0,9.0,4.0,9.0,10.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,0.0,4.0,4.0,4.0,2.0,5.0,4.0,0.0,0.0,1.0,1.0,11.0,1.0,4.0,19.0
14.0,18.0,2.0,20.0,16.0,12.0,2.0,50.0,13.0,16.0,4.0,24.0,222.0,25.0,9.0,350.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,7.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,1.0,7.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,23.0,2.0,1.0,2.0,1.0,3.0,5.0,2.0,6.0,10.0,2.0,9.0,4.0,11.0,5.0,9.0,11.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,6.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,13.0,2.0,1.0,22.0
19.0,15.0,1.0,19.0,31.0,15.0,7.0,60.0,35.0,16.0,4.0,43.0,189.0,46.0,11.0,301.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,5.0,7.0,3.0,5.0,5.0,4.0,5.0,7.0,5.0,2.0,4.0,5.0,4.0,5.0,6.0,4.0,7.0,2.0,5.0,2.0,16.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,6.0,2.0,3.0,3.0,8.0,4.0,9.0,8.0,3.0,4.0,2.0,2.0,5.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,13.0
19.0,17.0,1.0,21.0,23.0,14.0,3.0,53.0,23.0,19.0,2.0,31.0,208.0,34.0,9.0,325.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,5.0,6.0,2.0,4.0,3.0,4.0,6.0,7.0,3.0,5.0,4.0,4.0,2.0,5.0,4.0,7.0,5.0,1.0,3.0,1.0,19.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,7.0,8.0,3.0,4.0,4.0,9.0,5.0,10.0,10.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,1.0,2.0,4.0,5.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,12.0,1.0,1.0,17.0
16.0,14.0,6.0,18.0,25.0,16.0,4.0,45.0,27.0,21.0,2.0,37.0,208.0,37.0,11.0,304.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,4.0,1.0,3.0,6.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,7.0,7.0,6.0,5.0,3.0,18.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,8.0,3.0,4.0,5.0,7.0,6.0,8.0,9.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,11.0,2.0,2.0,14.0
17.0,14.0,1.0,18.0,29.0,16.0,5.0,47.0,32.0,21.0,2.0,39.0,201.0,42.0,11.0,293.0,3.0,2.0,0.0,4.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,3.0,5.0,4.0,0.0,4.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,6.0,3.0,8.0,6.0,6.0,8.0,3.0,7.0,2.0,17.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0,5.0,7.0,1.0,6.0,4.0,8.0,3.0,8.0,11.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,6.0,4.0,2.0,3.0,5.0,1.0,3.0,1.0,1.0,10.0,1.0,2.0,11.0
16.0,15.0,2.0,17.0,21.0,16.0,4.0,42.0,20.0,20.0,2.0,30.0,218.0,33.0,9.0,317.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,8.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,7.0,5.0,3.0,4.0,7.0,5.0,8.0,3.0,3.0,4.0,20.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,9.0,9.0,2.0,4.0,4.0,8.0,4.0,8.0,7.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,6.0,5.0,1.0,2.0,4.0,6.0,3.0,3.0,4.0,0.0,2.0,2.0,4.0,13.0,2.0,3.0,15.0
16.0,15.0,7.0,20.0,18.0,12.0,3.0,52.0,16.0,16.0,3.0,26.0,216.0,27.0,11.0,342.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,5.0,3.0,3.0,5.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,3.0,4.0,3.0,23.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,8.0,8.0,3.0,7.0,4.0,10.0,5.0,9.0,11.0,5.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,6.0,6.0,4.0,5.0,4.0,0.0,1.0,6.0,6.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,11.0,1.0,3.0,18.0
17.0,14.0,2.0,21.0,24.0,15.0,8.0,48.0,28.0,18.0,4.0,36.0,208.0,37.0,12.0,311.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,8.0,3.0,4.0,3.0,4.0,3.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,2.0,4.0,1.0,18.0,1.0,3.0,5.0,1.0,2.0,4.0,2.0,4.0,9.0,2.0,3.0,4.0,7.0,5.0,8.0,8.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,0.0,3.0,5.0,4.0,1.0,4.0,4.0,0.0,2.0,2.0,1.0,12.0,3.0,1.0,14.0
14.0,15.0,1.0,20.0,17.0,13.0,3.0,48.0,16.0,19.0,6.0,24.0,220.0,26.0,9.0,340.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,5.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,27.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,8.0,10.0,2.0,6.0,6.0,9.0,4.0,12.0,10.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,7.0,4.0,6.0,6.0,3.0,2.0,5.0,5.0,0.0,3.0,4.0,3.0,2.0,1.0,2.0,13.0,1.0,1.0,18.0
16.0,15.0,1.0,20.0,22.0,14.0,4.0,51.0,23.0,18.0,2.0,30.0,209.0,35.0,11.0,325.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,7.0,3.0,4.0,3.0,2.0,6.0,5.0,3.0,2.0,4.0,5.0,3.0,7.0,4.0,3.0,6.0,1.0,5.0,1.0,20.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,3.0,5.0,3.0,10.0,5.0,10.0,8.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,0.0,3.0,5.0,6.0,0.0,4.0,4.0,4.0,3.0,4.0,2.0,11.0,1.0,4.0,18.0
20.0,13.0,4.0,19.0,36.0,16.0,4.0,55.0,38.0,19.0,5.0,44.0,185.0,52.0,14.0,283.0,2.0,1.0,4.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,5.0,6.0,2.0,6.0,4.0,4.0,4.0,9.0,4.0,2.0,6.0,5.0,4.0,7.0,7.0,3.0,6.0,3.0,4.0,4.0,13.0,2.0,1.0,3.0,7.0,1.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,7.0,3.0,8.0,7.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,7.0,1.0,3.0,12.0
18.0,14.0,2.0,19.0,28.0,14.0,5.0,56.0,30.0,16.0,2.0,37.0,198.0,42.0,10.0,313.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,7.0,2.0,7.0,3.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,6.0,5.0,7.0,7.0,1.0,3.0,2.0,18.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,9.0,1.0,4.0,3.0,9.0,4.0,9.0,8.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,5.0,6.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,9.0,0.0,2.0,17.0
18.0,16.0,2.0,19.0,24.0,15.0,4.0,58.0,26.0,15.0,2.0,36.0,200.0,37.0,10.0,322.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,6.0,5.0,6.0,3.0,4.0,4.0,7.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,5.0,8.0,1.0,4.0,1.0,19.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,6.0,7.0,1.0,5.0,3.0,8.0,6.0,7.0,9.0,5.0,3.0,5.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,0.0,2.0,4.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,9.0,1.0,2.0,18.0
15.0,15.0,2.0,20.0,16.0,15.0,4.0,49.0,15.0,17.0,1.0,25.0,220.0,27.0,9.0,339.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,7.0,3.0,3.0,4.0,2.0,2.0,6.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,6.0,1.0,5.0,1.0,23.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,6.0,9.0,1.0,6.0,5.0,9.0,4.0,11.0,9.0,5.0,2.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,0.0,3.0,4.0,6.0,0.0,4.0,5.0,0.0,1.0,4.0,2.0,13.0,1.0,1.0,20.0
16.0,15.0,2.0,21.0,28.0,16.0,4.0,47.0,26.0,20.0,4.0,32.0,209.0,36.0,10.0,314.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,5.0,10.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,6.0,4.0,3.0,2.0,19.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,8.0,2.0,5.0,6.0,11.0,4.0,8.0,8.0,2.0,3.0,7.0,3.0,2.0,3.0,2.0,4.0,5.0,8.0,4.0,5.0,3.0,0.0,2.0,5.0,5.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,11.0,2.0,2.0,14.0
16.0,16.0,2.0,19.0,20.0,13.0,3.0,55.0,21.0,16.0,1.0,29.0,209.0,32.0,8.0,338.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,6.0,3.0,4.0,4.0,4.0,4.0,6.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,1.0,3.0,2.0,21.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0,8.0,4.0,7.0,4.0,9.0,4.0,9.0,10.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,6.0,5.0,3.0,3.0,4.0,2.0,0.0,1.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,10.0,2.0,2.0,21.0
16.0,18.0,1.0,18.0,23.0,15.0,2.0,48.0,22.0,19.0,3.0,29.0,216.0,33.0,10.0,322.0,2.0,3.0,5.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,4.0,7.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,6.0,5.0,7.0,2.0,4.0,2.0,20.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,6.0,8.0,2.0,5.0,4.0,8.0,5.0,8.0,9.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,3.0,2.0,1.0,5.0,6.0,0.0,6.0,4.0,2.0,4.0,2.0,1.0,12.0,2.0,4.0,15.0
18.0,15.0,2.0,19.0,24.0,13.0,4.0,58.0,25.0,18.0,2.0,33.0,201.0,36.0,9.0,323.0,2.0,2.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,0.0,4.0,1.0,1.0,7.0,7.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,3.0,6.0,1.0,3.0,1.0,21.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,6.0,10.0,3.0,4.0,9.0,9.0,5.0,8.0,9.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,0.0,5.0,4.0,1.0,0.0,3.0,1.0,10.0,1.0,2.0,18.0
18.0,16.0,2.0,21.0,23.0,14.0,4.0,52.0,24.0,19.0,3.0,31.0,207.0,36.0,9.0,321.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,3.0,6.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,6.0,1.0,3.0,4.0,21.0,4.0,3.0,2.0,3.0,1.0,4.0,1.0,6.0,8.0,3.0,6.0,4.0,9.0,4.0,10.0,9.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,6.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,12.0,1.0,2.0,16.0
14.0,16.0,3.0,17.0,18.0,14.0,2.0,40.0,17.0,23.0,3.0,26.0,225.0,28.0,9.0,327.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,2.0,5.0,2.0,5.0,3.0,2.0,3.0,5.0,4.0,2.0,6.0,4.0,3.0,3.0,5.0,4.0,6.0,2.0,3.0,1.0,20.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,7.0,10.0,3.0,5.0,5.0,7.0,4.0,9.0,11.0,8.0,4.0,2.0,6.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,2.0,6.0,6.0,0.0,3.0,6.0,0.0,3.0,0.0,3.0,13.0,2.0,3.0,15.0
16.0,15.0,1.0,20.0,21.0,13.0,3.0,56.0,22.0,15.0,3.0,30.0,210.0,30.0,9.0,338.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,2.0,7.0,3.0,5.0,4.0,2.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,23.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,9.0,4.0,4.0,5.0,9.0,4.0,8.0,9.0,4.0,3.0,3.0,5.0,5.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,3.0,5.0,9.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,10.0,0.0,1.0,21.0
17.0,16.0,2.0,19.0,24.0,13.0,3.0,55.0,24.0,17.0,4.0,34.0,203.0,37.0,9.0,322.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,7.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,1.0,21.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,8.0,2.0,7.0,5.0,10.0,4.0,9.0,9.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,1.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,11.0,0.0,2.0,17.0
17.0,14.0,4.0,21.0,23.0,14.0,4.0,55.0,25.0,16.0,3.0,31.0,206.0,35.0,10.0,329.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,2.0,4.0,4.0,2.0,7.0,3.0,6.0,7.0,1.0,6.0,1.0,19.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,7.0,2.0,4.0,5.0,10.0,6.0,7.0,10.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,6.0,4.0,1.0,5.0,3.0,2.0,2.0,4.0,1.0,11.0,1.0,3.0,18.0
17.0,14.0,1.0,19.0,24.0,14.0,4.0,50.0,27.0,19.0,3.0,33.0,206.0,36.0,12.0,314.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,6.0,1.0,3.0,5.0,6.0,4.0,3.0,5.0,4.0,3.0,5.0,6.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,2.0,5.0,1.0,19.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,6.0,9.0,3.0,7.0,5.0,8.0,5.0,7.0,8.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,0.0,1.0,4.0,4.0,0.0,6.0,4.0,2.0,2.0,2.0,2.0,11.0,2.0,1.0,15.0
18.0,15.0,3.0,20.0,19.0,14.0,3.0,61.0,20.0,14.0,3.0,30.0,204.0,31.0,11.0,339.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,6.0,3.0,4.0,5.0,5.0,3.0,7.0,4.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,7.0,3.0,4.0,4.0,22.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,5.0,7.0,1.0,8.0,2.0,9.0,4.0,10.0,9.0,5.0,2.0,3.0,2.0,3.0,4.0,2.0,6.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,5.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,20.0
17.0,16.0,2.0,21.0,23.0,14.0,3.0,57.0,24.0,15.0,5.0,33.0,202.0,36.0,10.0,323.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,4.0,9.0,4.0,3.0,5.0,4.0,3.0,6.0,3.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,6.0,1.0,3.0,2.0,19.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,8.0,3.0,5.0,5.0,8.0,6.0,7.0,8.0,4.0,6.0,2.0,4.0,4.0,1.0,4.0,5.0,3.0,5.0,2.0,3.0,4.0,1.0,2.0,8.0,5.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,11.0,0.0,1.0,16.0
20.0,15.0,4.0,19.0,27.0,15.0,3.0,57.0,28.0,18.0,3.0,37.0,197.0,39.0,11.0,311.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0,6.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,6.0,2.0,7.0,7.0,5.0,8.0,1.0,5.0,1.0,17.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,10.0,2.0,4.0,4.0,9.0,6.0,7.0,10.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,5.0,3.0,2.0,1.0,6.0,7.0,1.0,3.0,3.0,0.0,4.0,1.0,0.0,8.0,2.0,2.0,18.0
15.0,18.0,2.0,18.0,18.0,14.0,2.0,40.0,16.0,22.0,2.0,24.0,224.0,29.0,11.0,326.0,2.0,4.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,7.0,3.0,5.0,6.0,2.0,4.0,5.0,4.0,6.0,4.0,4.0,2.0,20.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,7.0,8.0,3.0,7.0,5.0,8.0,6.0,10.0,7.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,5.0,1.0,2.0,5.0,5.0,0.0,3.0,5.0,1.0,4.0,3.0,1.0,14.0,2.0,4.0,16.0
15.0,18.0,1.0,19.0,15.0,15.0,2.0,49.0,12.0,17.0,1.0,24.0,227.0,27.0,8.0,347.0,4.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,7.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,8.0,3.0,3.0,2.0,23.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,5.0,8.0,2.0,4.0,6.0,8.0,5.0,10.0,8.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,7.0,3.0,2.0,2.0,6.0,7.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,15.0,0.0,4.0,20.0
16.0,18.0,2.0,18.0,20.0,16.0,2.0,44.0,17.0,19.0,2.0,26.0,221.0,28.0,10.0,332.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,9.0,1.0,4.0,3.0,21.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,8.0,3.0,4.0,5.0,7.0,6.0,9.0,8.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,7.0,4.0,2.0,3.0,6.0,7.0,1.0,4.0,6.0,1.0,1.0,4.0,2.0,13.0,1.0,2.0,17.0
15.0,16.0,2.0,19.0,18.0,16.0,3.0,46.0,17.0,19.0,2.0,25.0,219.0,32.0,11.0,331.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,4.0,4.0,2.0,4.0,2.0,6.0,4.0,5.0,2.0,4.0,4.0,3.0,7.0,3.0,3.0,7.0,1.0,3.0,2.0,21.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,5.0,10.0,1.0,4.0,6.0,8.0,5.0,12.0,9.0,3.0,2.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,6.0,5.0,3.0,7.0,4.0,0.0,1.0,2.0,1.0,13.0,2.0,3.0,18.0
16.0,16.0,4.0,19.0,21.0,14.0,3.0,46.0,20.0,21.0,4.0,27.0,217.0,33.0,10.0,327.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,5.0,4.0,3.0,6.0,4.0,3.0,6.0,3.0,4.0,1.0,19.0,3.0,1.0,2.0,3.0,7.0,3.0,2.0,6.0,7.0,1.0,4.0,4.0,8.0,4.0,10.0,8.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,7.0,4.0,3.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,3.0,13.0,2.0,3.0,17.0
